id,sub_total,shipping_cost,shipping_total,grand_total,split_test_variant_id,"created_at","updated_at"
1652,9900,1568,1568,11468,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1653,8500,1523,0,8500,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1654,9000,1473,0,9000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1655,5000,1437,1437,6437,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1656,9000,1497,1497,10497,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1657,8500,1475,1475,9975,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1658,5000,1378,1378,6378,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1659,5000,1420,1420,6420,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1660,7000,1365,1365,8365,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1661,9900,1514,0,9900,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1662,4000,1309,1309,5309,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1663,8000,1443,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1664,4000,1328,1328,5328,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1665,9500,1616,0,9500,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1666,9500,1539,1539,11039,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1667,8500,1534,1534,10034,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1668,8000,1596,1596,9596,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1669,8900,1613,1613,10513,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1670,8500,1555,0,8500,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1671,5000,1390,1390,6390,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1672,8500,1427,1427,9927,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1673,8000,1452,1452,9452,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1674,8900,1524,0,8900,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1675,8500,1594,0,8500,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1676,8500,1485,0,8500,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1677,8000,1547,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1678,4000,1395,1395,5395,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1679,6000,1398,1398,7398,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1680,8000,1590,1590,9590,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1681,4000,1337,1337,5337,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1682,8000,1466,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1683,9000,1547,0,9000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1684,8000,1525,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1685,4000,1232,1232,5232,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1686,7000,1410,1410,8410,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1687,7000,1467,1467,8467,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1688,8000,1423,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1689,8900,1613,1613,10513,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1690,8900,1563,0,8900,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1691,8000,1436,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1692,4000,1289,1289,5289,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1693,4000,1278,1278,5278,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1694,9900,1496,1496,11396,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1695,8900,1552,1552,10452,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1696,4000,1292,1292,5292,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1697,8000,1410,1410,9410,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1698,4000,1385,1385,5385,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1699,4000,1307,1307,5307,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1700,8500,1509,1509,10009,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1701,8000,1499,1499,9499,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1702,8500,1444,0,8500,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1703,9900,1535,1535,11435,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1704,8000,1465,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1705,8000,1569,1569,9569,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1706,8900,1521,1521,10421,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1707,7000,1537,1537,8537,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1708,8000,1492,0,8000,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1709,8900,1460,0,8900,2,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1710,7000,1450,1450,8450,1,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1711,5000,1339,1339,6339,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1712,8000,1500,1500,9500,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1713,4000,1272,1272,5272,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1714,8000,1406,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1715,8900,1526,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1716,8000,1513,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1717,8000,1532,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1718,7000,1529,1529,8529,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1719,8000,1513,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1720,8900,1478,1478,10378,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1721,5000,1280,1280,6280,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1722,5000,1447,1447,6447,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1723,5000,1344,1344,6344,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1724,9000,1502,1502,10502,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1725,8500,1606,1606,10106,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1726,8900,1558,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1727,8900,1613,1613,10513,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1728,4000,1296,1296,5296,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1729,9900,1537,1537,11437,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1730,8000,1515,1515,9515,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1731,8000,1548,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1732,6000,1338,1338,7338,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1733,6000,1437,1437,7437,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1734,8000,1407,1407,9407,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1735,9500,1644,1644,11144,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1736,8900,1592,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1737,4000,1200,1200,5200,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1738,8000,1530,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1739,9900,1580,0,9900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1740,6000,1387,1387,7387,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1741,4000,1334,1334,5334,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1742,8000,1504,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1743,8500,1567,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1744,4000,1245,1245,5245,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1745,8000,1507,1507,9507,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1746,9500,1668,1668,11168,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1747,8000,1509,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1748,8000,1504,1504,9504,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1749,8500,1443,1443,9943,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1750,4000,1262,1262,5262,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1751,5000,1374,1374,6374,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1752,6000,1344,1344,7344,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1753,9900,1652,0,9900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1754,5000,1361,1361,6361,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1755,4000,1262,1262,5262,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1756,8000,1455,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1757,8000,1400,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1758,8000,1425,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1759,9000,1632,1632,10632,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1760,8000,1524,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1761,5000,1301,1301,6301,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1762,9900,1613,0,9900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1763,5000,1394,1394,6394,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1764,9900,1516,1516,11416,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1765,8500,1456,1456,9956,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1766,8900,1490,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1767,8500,1570,1570,10070,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1768,9000,1489,1489,10489,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1769,8000,1568,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1770,8900,1473,1473,10373,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1771,8500,1547,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1772,9000,1546,1546,10546,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1773,8000,1549,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1774,8000,1549,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1775,8500,1507,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1776,8000,1596,1596,9596,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1777,8500,1526,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1778,8500,1441,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1779,4000,1342,1342,5342,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1780,4000,1341,1341,5341,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1781,8500,1464,1464,9964,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1782,8000,1471,1471,9471,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1783,5000,1298,1298,6298,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1784,5000,1427,1427,6427,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1785,8500,1592,1592,10092,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1786,5000,1409,1409,6409,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1787,8000,1487,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1788,8000,1475,1475,9475,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1789,9000,1550,1550,10550,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1790,8500,1461,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1791,8900,1468,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1792,8900,1552,1552,10452,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1793,5000,1332,1332,6332,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1794,5000,1303,1303,6303,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1795,9000,1599,0,9000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1796,5000,1265,1265,6265,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1797,8500,1486,1486,9986,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1798,8900,1595,1595,10495,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1799,5000,1315,1315,6315,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1800,5000,1285,1285,6285,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1801,8500,1574,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1802,8500,1591,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1803,8000,1565,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1804,8000,1534,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1805,8000,1499,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1806,8000,1562,1562,9562,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1807,8000,1586,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1808,9900,1598,1598,11498,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1809,8000,1459,1459,9459,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1810,8500,1609,1609,10109,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1811,8000,1551,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1812,8000,1526,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1813,8000,1469,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1814,8000,1438,1438,9438,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1815,8500,1471,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1816,8000,1408,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1817,8000,1594,1594,9594,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1818,9900,1680,0,9900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1819,8900,1459,1459,10359,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1820,8500,1531,1531,10031,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1821,9500,1620,1620,11120,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1822,7000,1435,1435,8435,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1823,8500,1513,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1824,9900,1600,1600,11500,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1825,9000,1461,1461,10461,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1826,9000,1565,1565,10565,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1827,8000,1491,1491,9491,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1828,8500,1476,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1829,8000,1410,1410,9410,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1830,8500,1490,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1831,8000,1590,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1832,9900,1627,1627,11527,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1833,8900,1615,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1834,8900,1593,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1835,9500,1639,1639,11139,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1836,5000,1253,1253,6253,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1837,8500,1515,1515,10015,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1838,8500,1608,1608,10108,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1839,8000,1464,1464,9464,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1840,8900,1471,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1841,8000,1519,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1842,7000,1531,1531,8531,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1843,4000,1245,1245,5245,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1844,9000,1514,1514,10514,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1845,9000,1521,0,9000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1846,4000,1347,1347,5347,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1847,4000,1353,1353,5353,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1848,8000,1488,1488,9488,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1849,8000,1412,1412,9412,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1850,4000,1298,1298,5298,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1851,8500,1454,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1852,8000,1462,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1853,9900,1657,1657,11557,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1854,5000,1355,1355,6355,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1855,8900,1556,1556,10456,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1856,8500,1551,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1857,8500,1438,1438,9938,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1858,9900,1673,0,9900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1859,4000,1370,1370,5370,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1860,8900,1455,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1861,7000,1498,1498,8498,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1862,9900,1613,1613,11513,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1863,8900,1544,1544,10444,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1864,4000,1353,1353,5353,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1865,8000,1423,1423,9423,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1866,8900,1524,1524,10424,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1867,9500,1516,1516,11016,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1868,9500,1569,1569,11069,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1869,4000,1313,1313,5313,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1870,8000,1416,1416,9416,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1871,4000,1343,1343,5343,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1872,8000,1582,1582,9582,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1873,9500,1504,1504,11004,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1874,5000,1383,1383,6383,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1875,8900,1586,1586,10486,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1876,9000,1608,1608,10608,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1877,6000,1378,1378,7378,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1878,6000,1305,1305,7305,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1879,5000,1324,1324,6324,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1880,8500,1465,1465,9965,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1881,8500,1427,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1882,8000,1490,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1883,6000,1356,1356,7356,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1884,8900,1578,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1885,9900,1580,0,9900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1886,4000,1288,1288,5288,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1887,8000,1405,1405,9405,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1888,8900,1627,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1889,8500,1543,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1890,9900,1548,1548,11448,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1891,8900,1575,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1892,9900,1642,1642,11542,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1893,8500,1515,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1894,9500,1596,1596,11096,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1895,6000,1309,1309,7309,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1896,8000,1454,1454,9454,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1897,7000,1542,1542,8542,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1898,8500,1458,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1899,4000,1231,1231,5231,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1900,7000,1480,1480,8480,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1901,8500,1549,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1902,8900,1545,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1903,9900,1678,1678,11578,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1904,8000,1565,1565,9565,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1905,8500,1544,1544,10044,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1906,8000,1416,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1907,8900,1509,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1908,7000,1410,1410,8410,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1909,8500,1554,1554,10054,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1910,8000,1478,1478,9478,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1911,4000,1259,1259,5259,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1912,8000,1447,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1913,4000,1281,1281,5281,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1914,5000,1303,1303,6303,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1915,8000,1591,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1916,9000,1470,1470,10470,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1917,5000,1315,1315,6315,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1918,8900,1639,1639,10539,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1919,9500,1666,1666,11166,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1920,9000,1626,1626,10626,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1921,8000,1537,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1922,9900,1561,1561,11461,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1923,9500,1546,1546,11046,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1924,8500,1622,1622,10122,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1925,9500,1553,1553,11053,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1926,7000,1502,1502,8502,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1927,8500,1563,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1928,8500,1461,1461,9961,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1929,8900,1496,1496,10396,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1930,8500,1425,1425,9925,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1931,8500,1480,1480,9980,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1932,8500,1611,1611,10111,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1933,5000,1316,1316,6316,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1934,8000,1496,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1935,8000,1425,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1936,8000,1475,1475,9475,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1937,8500,1569,1569,10069,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1938,8000,1520,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1939,9500,1635,1635,11135,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1940,8000,1544,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1941,5000,1252,1252,6252,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1942,7000,1431,1431,8431,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1943,5000,1447,1447,6447,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1944,9900,1552,1552,11452,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1945,8900,1496,1496,10396,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1946,5000,1416,1416,6416,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1947,8500,1591,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1948,8900,1529,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1949,4000,1213,1213,5213,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1950,6000,1405,1405,7405,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1951,8500,1485,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1952,8900,1612,0,8900,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1953,5000,1321,1321,6321,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1954,5000,1411,1411,6411,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1955,8900,1482,1482,10382,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1956,9500,1540,1540,11040,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1957,9900,1562,1562,11462,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1958,8500,1598,0,8500,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1959,5000,1402,1402,6402,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1960,8000,1576,0,8000,2,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1961,9500,1603,1603,11103,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1962,5000,1274,1274,6274,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
1963,4000,1309,1309,5309,1,"2016-08-30 21:25:54","2016-08-30 21:25:54"
